TIME,SOURCE,DESTINATION,RATE_MBPS,RTT_MS,JITTER_MS,CWND,RTX_OUT,LOST_OUT,RTX_TOT
4.747901,10.0.0.1:49460,10.0.0.2:5000,4,154,0.982,64,0,0,290
4.748193,10.0.0.1:49460,10.0.0.2:5000,4,154,0.736,64,0,0,290
4.748304,10.0.0.1:49460,10.0.0.2:5000,4,154,0.566,64,0,0,290
4.751971,10.0.0.1:49460,10.0.0.2:5000,4,155,0.894,64,0,0,290
4.752321,10.0.0.1:49460,10.0.0.2:5000,4,155,0.744,64,0,0,290
4.752379,10.0.0.1:49460,10.0.0.2:5000,4,154,0.688,64,0,0,290
4.752699,10.0.0.1:49460,10.0.0.2:5000,4,154,0.591,64,0,0,290
4.756291,10.0.0.1:49460,10.0.0.2:5000,4,155,0.826,64,0,0,290
4.756878,10.0.0.1:49460,10.0.0.2:5000,4,155,0.788,64,0,0,290
4.757027,10.0.0.1:49460,10.0.0.2:5000,4,154,0.720,64,0,0,290
4.759468,10.0.0.1:49460,10.0.0.2:5000,4,155,0.732,64,0,0,290
4.759806,10.0.0.1:49460,10.0.0.2:5000,4,154,0.743,64,0,0,290
4.760041,10.0.0.1:49460,10.0.0.2:5000,4,154,0.745,64,0,0,290
4.760431,10.0.0.1:49460,10.0.0.2:5000,4,154,0.693,64,0,0,290
4.762762,10.0.0.1:49460,10.0.0.2:5000,4,154,0.712,64,0,0,290
4.769303,10.0.0.1:49460,10.0.0.2:5000,4,153,0.724,64,0,0,290
4.770882,10.0.0.1:49460,10.0.0.2:5000,4,153,0.740,64,0,0,290
4.771213,10.0.0.1:49460,10.0.0.2:5000,4,153,0.764,64,0,0,290
4.777134,10.0.0.1:49460,10.0.0.2:5000,4,152,0.786,64,0,0,290
4.792594,10.0.0.1:49460,10.0.0.2:5000,4,153,0.863,64,0,0,290
4.792873,10.0.0.1:49460,10.0.0.2:5000,4,153,0.922,64,0,0,290
4.803724,10.0.0.1:49460,10.0.0.2:5000,4,153,0.748,64,0,0,290
4.805173,10.0.0.1:49460,10.0.0.2:5000,4,153,0.589,64,0,0,290
4.805240,10.0.0.1:49460,10.0.0.2:5000,4,153,0.457,64,0,0,290
4.807264,10.0.0.1:49460,10.0.0.2:5000,4,153,0.430,64,0,0,290
4.808730,10.0.0.1:49460,10.0.0.2:5000,4,153,0.430,64,0,0,290
4.809705,10.0.0.1:49460,10.0.0.2:5000,4,153,0.365,64,0,0,290
4.809880,10.0.0.1:49460,10.0.0.2:5000,4,153,0.290,64,0,0,290
4.812257,10.0.0.1:49460,10.0.0.2:5000,4,153,0.500,64,0,0,290
4.812852,10.0.0.1:49460,10.0.0.2:5000,4,153,0.398,64,0,0,290
4.812879,10.0.0.1:49460,10.0.0.2:5000,4,153,0.399,64,0,0,290
4.819506,10.0.0.1:49460,10.0.0.2:5000,4,153,0.433,64,0,0,290
4.820092,10.0.0.1:49460,10.0.0.2:5000,4,152,0.450,64,0,0,290
4.821709,10.0.0.1:49460,10.0.0.2:5000,4,152,0.477,64,0,0,290
4.822082,10.0.0.1:49460,10.0.0.2:5000,4,152,0.492,64,0,0,290
4.824296,10.0.0.1:49460,10.0.0.2:5000,4,152,0.510,64,0,0,290
4.830756,10.0.0.1:49460,10.0.0.2:5000,4,152,0.452,64,0,0,290
4.831206,10.0.0.1:49460,10.0.0.2:5000,4,152,0.456,64,0,0,290
4.839418,10.0.0.1:49460,10.0.0.2:5000,4,152,0.471,64,0,0,290
4.839585,10.0.0.1:49460,10.0.0.2:5000,4,152,0.487,64,0,0,290
4.841903,10.0.0.1:49460,10.0.0.2:5000,4,152,0.456,64,0,0,290
4.842587,10.0.0.1:49460,10.0.0.2:5000,4,152,0.345,64,0,0,290
4.844090,10.0.0.1:49460,10.0.0.2:5000,4,152,0.448,64,0,0,290
4.849475,10.0.0.1:49460,10.0.0.2:5000,4,152,0.459,64,0,0,290
4.859804,10.0.0.1:49460,10.0.0.2:5000,4,152,0.469,64,0,0,290
4.860223,10.0.0.1:49460,10.0.0.2:5000,4,152,0.469,64,0,0,290
4.861240,10.0.0.1:49460,10.0.0.2:5000,4,152,0.365,64,0,0,290
4.862671,10.0.0.1:49460,10.0.0.2:5000,4,152,0.440,64,0,0,290
4.863063,10.0.0.1:49460,10.0.0.2:5000,4,152,0.525,64,0,0,290
4.865681,10.0.0.1:49460,10.0.0.2:5000,4,152,0.439,64,0,0,290
4.871061,10.0.0.1:49460,10.0.0.2:5000,4,152,0.349,64,0,0,290
4.878581,10.0.0.1:49460,10.0.0.2:5000,4,152,0.281,64,0,0,290
4.879479,10.0.0.1:49460,10.0.0.2:5000,4,152,0.252,64,0,0,290
4.883063,10.0.0.1:49460,10.0.0.2:5000,4,152,0.258,64,0,0,290
4.885540,10.0.0.1:49460,10.0.0.2:5000,4,152,0.268,64,0,0,290
4.888784,10.0.0.1:49460,10.0.0.2:5000,4,152,0.318,64,0,0,290
4.889075,10.0.0.1:49460,10.0.0.2:5000,4,152,0.325,64,0,0,290
4.896175,10.0.0.1:49460,10.0.0.2:5000,4,152,0.691,64,0,0,290
4.898896,10.0.0.1:49460,10.0.0.2:5000,4,153,1.250,64,0,0,290
4.899365,10.0.0.1:49460,10.0.0.2:5000,4,153,0.950,64,0,0,290
4.899710,10.0.0.1:49460,10.0.0.2:5000,4,153,0.767,64,0,0,290
4.899835,10.0.0.1:49460,10.0.0.2:5000,4,153,0.638,64,0,0,290
4.899918,10.0.0.1:49460,10.0.0.2:5000,4,153,0.671,65,0,0,290
4.902228,10.0.0.1:49460,10.0.0.2:5000,4,153,0.590,65,0,0,290
4.903810,10.0.0.1:49460,10.0.0.2:5000,4,153,0.564,65,0,0,290
4.904253,10.0.0.1:49460,10.0.0.2:5000,4,153,0.532,65,0,0,290
4.906754,10.0.0.1:49460,10.0.0.2:5000,4,153,0.616,65,0,0,290
4.907489,10.0.0.1:49460,10.0.0.2:5000,4,153,0.683,65,0,0,290
4.907774,10.0.0.1:49460,10.0.0.2:5000,4,153,0.742,65,0,0,290
4.908758,10.0.0.1:49460,10.0.0.2:5000,4,154,0.879,65,0,0,290
4.908768,10.0.0.1:49460,10.0.0.2:5000,4,153,0.873,65,0,0,290
4.912099,10.0.0.1:49460,10.0.0.2:5000,4,154,0.884,65,0,0,290
4.912588,10.0.0.1:49460,10.0.0.2:5000,4,153,0.792,65,0,0,290
4.912682,10.0.0.1:49460,10.0.0.2:5000,4,153,0.695,65,0,0,290
4.914243,10.0.0.1:49460,10.0.0.2:5000,4,153,0.627,65,0,0,290
4.914627,10.0.0.1:49460,10.0.0.2:5000,4,153,0.641,65,0,0,290
4.914698,10.0.0.1:49460,10.0.0.2:5000,4,153,0.650,65,0,0,290
4.914796,10.0.0.1:49460,10.0.0.2:5000,4,153,0.653,65,0,0,290
4.918802,10.0.0.1:49460,10.0.0.2:5000,4,153,0.490,65,0,0,290
4.921890,10.0.0.1:49460,10.0.0.2:5000,4,153,0.462,65,0,0,290
4.922136,10.0.0.1:49460,10.0.0.2:5000,4,152,0.479,65,0,0,290
4.926712,10.0.0.1:49460,10.0.0.2:5000,4,152,0.517,65,0,0,290
4.927588,10.0.0.1:49460,10.0.0.2:5000,4,152,0.534,65,0,0,290
4.946038,10.0.0.1:49460,10.0.0.2:5000,4,152,0.536,65,0,0,290
4.960572,10.0.0.1:49460,10.0.0.2:5000,4,152,0.936,65,0,0,290
4.964010,10.0.0.1:49460,10.0.0.2:5000,4,153,1.599,65,0,0,290
4.964169,10.0.0.1:49460,10.0.0.2:5000,4,154,1.578,65,0,0,290
4.965838,10.0.0.1:49460,10.0.0.2:5000,4,154,1.723,65,0,0,290
4.965984,10.0.0.1:49460,10.0.0.2:5000,4,155,1.783,65,0,0,290
4.966951,10.0.0.1:49460,10.0.0.2:5000,4,155,1.411,65,0,0,290
4.967509,10.0.0.1:49460,10.0.0.2:5000,4,155,1.063,65,0,0,290
4.967683,10.0.0.1:49460,10.0.0.2:5000,4,155,0.823,65,0,0,290
4.967867,10.0.0.1:49460,10.0.0.2:5000,4,154,0.847,65,0,0,290
4.970116,10.0.0.1:49460,10.0.0.2:5000,4,154,0.701,65,0,0,290
4.970487,10.0.0.1:49460,10.0.0.2:5000,4,154,0.537,65,0,0,290
4.975320,10.0.0.1:49460,10.0.0.2:5000,4,154,0.533,65,0,0,290
4.975827,10.0.0.1:49460,10.0.0.2:5000,4,154,0.497,65,0,0,290
4.976018,10.0.0.1:49460,10.0.0.2:5000,4,154,0.433,65,0,0,290
4.977660,10.0.0.1:49460,10.0.0.2:5000,4,154,0.441,65,0,0,290
4.978262,10.0.0.1:49460,10.0.0.2:5000,4,154,0.407,65,0,0,290
4.981275,10.0.0.1:49460,10.0.0.2:5000,4,153,0.456,65,0,0,290
4.989966,10.0.0.1:49460,10.0.0.2:5000,4,153,0.496,65,0,0,290
4.990207,10.0.0.1:49460,10.0.0.2:5000,4,153,0.525,65,0,0,290
4.993992,10.0.0.1:49460,10.0.0.2:5000,4,153,0.526,65,0,0,290
4.994487,10.0.0.1:49460,10.0.0.2:5000,4,152,0.459,65,0,0,290
4.997084,10.0.0.1:49460,10.0.0.2:5000,4,152,0.345,65,0,0,290
4.997483,10.0.0.1:49460,10.0.0.2:5000,4,153,0.308,65,0,0,290
4.999109,10.0.0.1:49460,10.0.0.2:5000,4,152,0.351,65,0,0,290
5.010513,10.0.0.1:49460,10.0.0.2:5000,4,152,0.370,65,0,0,290
5.010811,10.0.0.1:49460,10.0.0.2:5000,4,151,0.404,65,0,0,290
5.012288,10.0.0.1:49460,10.0.0.2:5000,4,151,0.407,65,0,0,290
5.012651,10.0.0.1:49460,10.0.0.2:5000,4,151,0.426,65,0,0,290
5.016729,10.0.0.1:49460,10.0.0.2:5000,4,151,0.395,65,0,0,290
5.017270,10.0.0.1:49460,10.0.0.2:5000,4,151,0.298,65,0,0,290
5.023084,10.0.0.1:49460,10.0.0.2:5000,4,151,0.273,65,0,0,290
5.029192,10.0.0.1:49460,10.0.0.2:5000,4,151,0.280,65,0,0,290
5.033856,10.0.0.1:49460,10.0.0.2:5000,4,151,0.283,65,0,0,290
5.034269,10.0.0.1:49460,10.0.0.2:5000,4,151,0.238,65,0,0,290
5.035547,10.0.0.1:49460,10.0.0.2:5000,4,151,0.252,65,0,0,290
5.038636,10.0.0.1:49460,10.0.0.2:5000,4,151,0.265,65,0,0,290
5.045866,10.0.0.1:49460,10.0.0.2:5000,4,150,0.278,65,0,0,290
5.048076,10.0.0.1:49460,10.0.0.2:5000,4,150,0.335,65,0,0,290
5.049756,10.0.0.1:49460,10.0.0.2:5000,4,150,0.268,65,0,0,290
5.050645,10.0.0.1:49460,10.0.0.2:5000,4,150,0.219,65,0,0,290
5.051240,10.0.0.1:49460,10.0.0.2:5000,4,150,0.223,65,0,0,290
5.051659,10.0.0.1:49460,10.0.0.2:5000,4,151,0.270,65,0,0,290
5.055674,10.0.0.1:49460,10.0.0.2:5000,4,151,0.492,65,0,0,290
5.055863,10.0.0.1:49460,10.0.0.2:5000,4,151,0.640,66,0,0,290
5.057908,10.0.0.1:49460,10.0.0.2:5000,4,152,0.979,66,0,0,290
5.061011,10.0.0.1:49460,10.0.0.2:5000,4,152,0.993,66,0,0,290
5.061230,10.0.0.1:49460,10.0.0.2:5000,4,152,1.000,66,0,0,290
5.061672,10.0.0.1:49460,10.0.0.2:5000,4,152,1.028,66,0,0,290
5.062131,10.0.0.1:49460,10.0.0.2:5000,4,152,1.040,66,0,0,290
5.062949,10.0.0.1:49460,10.0.0.2:5000,4,152,0.989,66,0,0,290
5.068104,10.0.0.1:49460,10.0.0.2:5000,4,152,1.202,66,0,0,290
5.068831,10.0.0.1:49460,10.0.0.2:5000,4,153,1.112,66,0,0,290
5.070620,10.0.0.1:49460,10.0.0.2:5000,4,153,1.242,66,0,0,290
5.071927,10.0.0.1:49460,10.0.0.2:5000,4,153,1.451,66,0,0,290
5.072062,10.0.0.1:49460,10.0.0.2:5000,4,153,1.169,66,0,0,290
5.072223,10.0.0.1:49460,10.0.0.2:5000,4,153,0.927,66,0,0,290
5.072316,10.0.0.1:49460,10.0.0.2:5000,4,153,0.728,66,0,0,290
5.073376,10.0.0.1:49460,10.0.0.2:5000,4,153,0.737,66,0,0,290
5.073948,10.0.0.1:49460,10.0.0.2:5000,4,153,0.709,66,0,0,290
5.074143,10.0.0.1:49460,10.0.0.2:5000,4,153,0.644,66,0,0,290
5.080682,10.0.0.1:49460,10.0.0.2:5000,4,153,0.564,66,0,0,290
5.081578,10.0.0.1:49460,10.0.0.2:5000,4,153,0.606,66,0,0,290
5.082618,10.0.0.1:49460,10.0.0.2:5000,5,153,0.744,66,0,0,290
5.099846,10.0.0.1:49460,10.0.0.2:5000,4,153,0.566,66,0,0,290
5.100660,10.0.0.1:49460,10.0.0.2:5000,4,153,0.519,66,0,0,290
5.116564,10.0.0.1:49460,10.0.0.2:5000,4,154,0.642,66,0,0,290
5.118950,10.0.0.1:49460,10.0.0.2:5000,4,154,0.572,66,0,0,290
5.120897,10.0.0.1:49460,10.0.0.2:5000,4,154,0.527,66,0,0,290
5.122978,10.0.0.1:49460,10.0.0.2:5000,4,154,0.740,66,0,0,290
5.123933,10.0.0.1:49460,10.0.0.2:5000,4,154,0.765,66,0,0,290
5.124851,10.0.0.1:49460,10.0.0.2:5000,4,155,0.871,66,0,0,290
5.124969,10.0.0.1:49460,10.0.0.2:5000,4,155,0.928,66,0,0,290
5.126062,10.0.0.1:49460,10.0.0.2:5000,4,155,0.748,66,0,0,290
5.126172,10.0.0.1:49460,10.0.0.2:5000,4,155,0.621,66,0,0,290
5.127226,10.0.0.1:49460,10.0.0.2:5000,4,155,0.649,66,0,0,290
5.128089,10.0.0.1:49460,10.0.0.2:5000,4,155,0.668,66,0,0,290
5.129124,10.0.0.1:49460,10.0.0.2:5000,4,155,0.681,66,0,0,290
5.129359,10.0.0.1:49460,10.0.0.2:5000,4,154,0.686,66,0,0,290
5.131111,10.0.0.1:49460,10.0.0.2:5000,4,154,0.697,66,0,0,290
5.131319,10.0.0.1:49460,10.0.0.2:5000,4,154,0.700,66,0,0,290
5.134791,10.0.0.1:49460,10.0.0.2:5000,4,154,0.656,66,0,0,290
5.135518,10.0.0.1:49460,10.0.0.2:5000,5,154,0.515,66,0,0,290
5.140890,10.0.0.1:49460,10.0.0.2:5000,5,153,0.553,66,0,0,290
5.146086,10.0.0.1:49460,10.0.0.2:5000,4,153,0.565,66,0,0,290
5.146927,10.0.0.1:49460,10.0.0.2:5000,4,153,0.525,66,0,0,290
5.150636,10.0.0.1:49460,10.0.0.2:5000,4,153,0.403,66,0,0,290
5.151488,10.0.0.1:49460,10.0.0.2:5000,4,153,0.401,66,0,0,290
5.151565,10.0.0.1:49460,10.0.0.2:5000,4,153,0.408,66,0,0,290
5.151603,10.0.0.1:49460,10.0.0.2:5000,5,153,0.412,66,0,0,290
5.163550,10.0.0.1:49460,10.0.0.2:5000,4,153,0.359,66,0,0,290
5.164265,10.0.0.1:49460,10.0.0.2:5000,4,153,0.370,66,0,0,290
5.166903,10.0.0.1:49460,10.0.0.2:5000,4,153,0.452,66,0,0,290
5.168534,10.0.0.1:49460,10.0.0.2:5000,4,153,0.463,66,0,0,290
5.168628,10.0.0.1:49460,10.0.0.2:5000,4,152,0.469,66,0,0,290
5.177062,10.0.0.1:49460,10.0.0.2:5000,4,153,0.470,66,0,0,290
5.177534,10.0.0.1:49460,10.0.0.2:5000,4,153,0.516,66,0,0,290
5.181001,10.0.0.1:49460,10.0.0.2:5000,4,153,0.524,66,0,0,290
5.184571,10.0.0.1:49460,10.0.0.2:5000,4,152,0.545,66,0,0,290
5.187504,10.0.0.1:49460,10.0.0.2:5000,4,152,0.516,66,0,0,290
5.187735,10.0.0.1:49460,10.0.0.2:5000,5,152,0.453,66,0,0,290
5.189717,10.0.0.1:49460,10.0.0.2:5000,5,152,0.463,66,0,0,290
5.196987,10.0.0.1:49460,10.0.0.2:5000,5,152,0.470,66,0,0,290
5.202067,10.0.0.1:49460,10.0.0.2:5000,4,152,0.565,66,0,0,290
5.202937,10.0.0.1:49460,10.0.0.2:5000,4,152,0.501,66,0,0,290
5.203205,10.0.0.1:49460,10.0.0.2:5000,4,152,0.459,66,0,0,290
5.205162,10.0.0.1:49460,10.0.0.2:5000,4,152,0.515,66,0,0,290
5.207189,10.0.0.1:49460,10.0.0.2:5000,4,152,0.518,66,0,0,290
5.207679,10.0.0.1:49460,10.0.0.2:5000,4,152,0.455,66,0,0,290
5.207831,10.0.0.1:49460,10.0.0.2:5000,4,152,0.480,66,0,0,290
5.209469,10.0.0.1:49460,10.0.0.2:5000,4,152,0.430,67,0,0,290
5.209718,10.0.0.1:49460,10.0.0.2:5000,4,151,0.354,67,0,0,290
5.213945,10.0.0.1:49460,10.0.0.2:5000,4,152,0.378,67,0,0,290
5.216521,10.0.0.1:49460,10.0.0.2:5000,4,152,0.567,67,0,0,290
5.217090,10.0.0.1:49460,10.0.0.2:5000,5,152,0.746,67,0,0,290
5.217463,10.0.0.1:49460,10.0.0.2:5000,5,153,0.886,67,0,0,290
5.222961,10.0.0.1:49460,10.0.0.2:5000,4,153,0.888,67,0,0,290
5.223162,10.0.0.1:49460,10.0.0.2:5000,4,153,0.886,67,0,0,290
5.223173,10.0.0.1:49460,10.0.0.2:5000,4,153,0.791,67,0,0,290
5.225315,10.0.0.1:49460,10.0.0.2:5000,4,153,0.750,67,0,0,290
5.225610,10.0.0.1:49460,10.0.0.2:5000,4,153,0.578,67,0,0,290
5.226385,10.0.0.1:49460,10.0.0.2:5000,4,153,0.516,67,0,0,290
5.226506,10.0.0.1:49460,10.0.0.2:5000,4,153,0.475,67,0,0,290
5.228923,10.0.0.1:49460,10.0.0.2:5000,4,153,0.422,67,0,0,290
5.229244,10.0.0.1:49460,10.0.0.2:5000,4,153,0.344,67,0,0,290
5.231439,10.0.0.1:49460,10.0.0.2:5000,4,153,0.518,67,0,0,290
5.231784,10.0.0.1:49460,10.0.0.2:5000,4,154,0.659,67,0,0,290
5.232008,10.0.0.1:49460,10.0.0.2:5000,4,153,0.683,67,0,0,290
5.235685,10.0.0.1:49460,10.0.0.2:5000,4,153,0.608,67,0,0,290
5.236150,10.0.0.1:49460,10.0.0.2:5000,4,153,0.482,67,0,0,290
5.251928,10.0.0.1:49460,10.0.0.2:5000,4,153,0.492,67,0,0,290
5.272068,10.0.0.1:49460,10.0.0.2:5000,4,153,0.622,67,0,0,290
5.272429,10.0.0.1:49460,10.0.0.2:5000,4,153,0.733,67,0,0,290
5.282249,10.0.0.1:49460,10.0.0.2:5000,4,154,1.471,67,0,0,290
5.282512,10.0.0.1:49460,10.0.0.2:5000,4,155,1.943,67,0,0,290
5.282522,10.0.0.1:49460,10.0.0.2:5000,4,155,1.700,67,0,0,290
5.282529,10.0.0.1:49460,10.0.0.2:5000,4,156,1.488,67,0,0,290
5.284167,10.0.0.1:49460,10.0.0.2:5000,4,156,1.505,67,0,0,290
5.289424,10.0.0.1:49460,10.0.0.2:5000,4,156,1.242,67,0,0,290
5.290104,10.0.0.1:49460,10.0.0.2:5000,4,156,1.117,67,0,0,290
5.290870,10.0.0.1:49460,10.0.0.2:5000,4,157,1.095,67,0,0,290
5.291639,10.0.0.1:49460,10.0.0.2:5000,4,157,1.142,67,0,0,290
5.291876,10.0.0.1:49460,10.0.0.2:5000,4,157,0.904,67,0,0,290
5.292417,10.0.0.1:49460,10.0.0.2:5000,4,157,0.704,67,0,0,290
5.292526,10.0.0.1:49460,10.0.0.2:5000,4,157,0.565,67,0,0,290
5.294706,10.0.0.1:49460,10.0.0.2:5000,4,157,0.727,67,0,0,290
5.295534,10.0.0.1:49460,10.0.0.2:5000,4,157,0.729,67,0,0,290
5.299402,10.0.0.1:49460,10.0.0.2:5000,4,157,0.859,67,0,0,290
5.299709,10.0.0.1:49460,10.0.0.2:5000,4,158,0.955,67,0,0,290
5.299751,10.0.0.1:49460,10.0.0.2:5000,4,157,1.008,67,0,0,290
5.299760,10.0.0.1:49460,10.0.0.2:5000,5,156,1.048,67,0,0,290
5.305722,10.0.0.1:49460,10.0.0.2:5000,4,156,1.027,67,0,0,290
5.305985,10.0.0.1:49460,10.0.0.2:5000,4,156,0.948,67,0,0,290
5.316465,10.0.0.1:49460,10.0.0.2:5000,4,156,0.975,67,0,0,290
5.319311,10.0.0.1:49460,10.0.0.2:5000,4,156,0.772,67,0,0,290
5.319804,10.0.0.1:49460,10.0.0.2:5000,4,156,0.605,67,0,0,290
5.320175,10.0.0.1:49460,10.0.0.2:5000,4,156,0.523,67,0,0,290
5.320185,10.0.0.1:49460,10.0.0.2:5000,4,155,0.551,67,0,0,290
5.321210,10.0.0.1:49460,10.0.0.2:5000,4,155,0.557,67,0,0,290
5.322705,10.0.0.1:49460,10.0.0.2:5000,5,155,0.562,67,0,0,290
5.328405,10.0.0.1:49460,10.0.0.2:5000,4,154,0.608,67,0,0,290
5.329914,10.0.0.1:49460,10.0.0.2:5000,4,154,0.621,67,0,0,290
5.333160,10.0.0.1:49460,10.0.0.2:5000,4,154,0.624,67,0,0,290
5.340775,10.0.0.1:49460,10.0.0.2:5000,5,155,1.130,67,0,0,290
5.341111,10.0.0.1:49460,10.0.0.2:5000,5,155,1.021,67,0,0,290
5.341217,10.0.0.1:49460,10.0.0.2:5000,5,155,0.966,67,0,0,290
5.344072,10.0.0.1:49460,10.0.0.2:5000,4,154,0.820,67,0,0,290
5.344416,10.0.0.1:49460,10.0.0.2:5000,5,154,0.656,67,0,0,290
5.348414,10.0.0.1:49460,10.0.0.2:5000,5,154,0.691,67,0,0,290
5.355084,10.0.0.1:49460,10.0.0.2:5000,4,154,0.693,67,0,0,290
5.360780,10.0.0.1:49460,10.0.0.2:5000,4,154,0.926,67,0,0,290
5.361929,10.0.0.1:49460,10.0.0.2:5000,5,155,1.194,67,0,0,290
5.362234,10.0.0.1:49460,10.0.0.2:5000,4,155,0.896,67,0,0,290
5.368307,10.0.0.1:49460,10.0.0.2:5000,4,155,1.120,67,0,0,290
5.368625,10.0.0.1:49460,10.0.0.2:5000,4,156,1.271,67,0,0,290
5.369389,10.0.0.1:49460,10.0.0.2:5000,4,156,1.427,67,0,0,290
5.369429,10.0.0.1:49460,10.0.0.2:5000,5,156,1.490,67,0,0,290
5.372858,10.0.0.1:49460,10.0.0.2:5000,4,156,1.146,68,0,0,290
5.373124,10.0.0.1:49460,10.0.0.2:5000,4,156,0.868,68,0,0,290
5.375888,10.0.0.1:49460,10.0.0.2:5000,5,157,1.004,68,0,0,290
5.376600,10.0.0.1:49460,10.0.0.2:5000,4,157,0.948,68,0,0,290
5.376610,10.0.0.1:49460,10.0.0.2:5000,4,156,0.879,68,0,0,290
5.378252,10.0.0.1:49460,10.0.0.2:5000,4,157,0.716,68,0,0,290
5.383214,10.0.0.1:49460,10.0.0.2:5000,4,157,0.704,68,0,0,290
5.383629,10.0.0.1:49460,10.0.0.2:5000,4,157,0.727,68,0,0,290
5.383771,10.0.0.1:49460,10.0.0.2:5000,5,157,0.736,68,0,0,290
5.384263,10.0.0.1:49460,10.0.0.2:5000,4,157,0.575,68,0,0,290
5.385259,10.0.0.1:49460,10.0.0.2:5000,4,157,0.574,68,0,0,290
5.388674,10.0.0.1:49460,10.0.0.2:5000,4,158,0.983,68,0,0,290
5.388947,10.0.0.1:49460,10.0.0.2:5000,5,158,1.255,68,0,0,290
5.389149,10.0.0.1:49460,10.0.0.2:5000,4,158,1.083,68,0,0,290
5.390437,10.0.0.1:49460,10.0.0.2:5000,4,158,0.849,68,0,0,290
5.390646,10.0.0.1:49460,10.0.0.2:5000,4,158,0.695,68,0,0,290
5.392785,10.0.0.1:49460,10.0.0.2:5000,4,158,0.698,68,0,0,290
5.393030,10.0.0.1:49460,10.0.0.2:5000,5,158,0.665,68,0,0,290
5.405798,10.0.0.1:49460,10.0.0.2:5000,4,157,0.716,68,0,0,290
5.406974,10.0.0.1:49460,10.0.0.2:5000,5,157,0.738,68,0,0,290
5.409868,10.0.0.1:49460,10.0.0.2:5000,5,157,0.601,68,0,0,290
5.425907,10.0.0.1:49460,10.0.0.2:5000,4,157,0.641,68,0,0,290
5.441313,10.0.0.1:49460,10.0.0.2:5000,4,157,0.713,68,0,0,290
5.441533,10.0.0.1:49460,10.0.0.2:5000,4,157,0.768,68,0,0,290
5.441546,10.0.0.1:49460,10.0.0.2:5000,4,157,0.604,68,0,0,290
5.449693,10.0.0.1:49460,10.0.0.2:5000,4,158,1.446,68,0,0,290
5.449927,10.0.0.1:49460,10.0.0.2:5000,4,159,1.983,68,0,0,290
5.451769,10.0.0.1:49460,10.0.0.2:5000,4,160,2.504,68,0,0,290
5.460604,10.0.0.1:49460,10.0.0.2:5000,4,161,3.217,68,0,0,290
5.460783,10.0.0.1:49460,10.0.0.2:5000,4,162,3.427,68,0,0,290
5.460795,10.0.0.1:49460,10.0.0.2:5000,4,163,3.460,68,0,0,290
5.462818,10.0.0.1:49460,10.0.0.2:5000,4,164,3.139,68,0,0,290
5.463873,10.0.0.1:49460,10.0.0.2:5000,4,164,2.964,68,0,0,290
5.464083,10.0.0.1:49460,10.0.0.2:5000,4,165,2.782,68,0,0,290
5.464350,10.0.0.1:49460,10.0.0.2:5000,4,165,2.117,68,0,0,290
5.464688,10.0.0.1:49460,10.0.0.2:5000,4,165,1.603,68,0,0,290
5.464852,10.0.0.1:49460,10.0.0.2:5000,4,165,1.237,68,0,0,290
5.465078,10.0.0.1:49460,10.0.0.2:5000,4,165,0.938,68,0,0,290
5.465338,10.0.0.1:49460,10.0.0.2:5000,4,165,0.727,68,0,0,290
5.465361,10.0.0.1:49460,10.0.0.2:5000,5,165,0.568,68,0,0,290
5.465367,10.0.0.1:49460,10.0.0.2:5000,5,165,0.447,68,0,0,290
5.465372,10.0.0.1:49460,10.0.0.2:5000,5,164,0.524,68,0,0,290
5.473577,10.0.0.1:49460,10.0.0.2:5000,4,163,0.627,68,0,0,290
5.473599,10.0.0.1:49460,10.0.0.2:5000,5,162,0.712,68,0,0,290
5.473603,10.0.0.1:49460,10.0.0.2:5000,4,161,0.825,68,0,0,290
5.477085,10.0.0.1:49460,10.0.0.2:5000,4,161,0.894,68,0,0,290
5.477380,10.0.0.1:49460,10.0.0.2:5000,4,160,0.943,68,0,0,290
5.477398,10.0.0.1:49460,10.0.0.2:5000,4,159,0.981,68,0,0,290
5.477401,10.0.0.1:49460,10.0.0.2:5000,5,159,1.009,68,0,0,290
5.477565,10.0.0.1:49460,10.0.0.2:5000,4,158,1.111,68,0,0,290
5.482391,10.0.0.1:49460,10.0.0.2:5000,5,157,1.146,68,0,0,290
5.482451,10.0.0.1:49460,10.0.0.2:5000,5,157,1.194,68,0,0,290
5.486705,10.0.0.1:49460,10.0.0.2:5000,5,156,1.214,68,0,0,290
5.489865,10.0.0.1:49460,10.0.0.2:5000,4,155,1.296,68,0,0,290
5.498050,10.0.0.1:49460,10.0.0.2:5000,4,155,1.198,68,0,0,290
5.498162,10.0.0.1:49460,10.0.0.2:5000,4,155,1.082,68,0,0,290
5.498357,10.0.0.1:49460,10.0.0.2:5000,5,155,0.948,68,0,0,290
5.500688,10.0.0.1:49460,10.0.0.2:5000,5,154,0.965,68,0,0,290
5.500917,10.0.0.1:49460,10.0.0.2:5000,5,154,0.971,68,0,0,290
5.506430,10.0.0.1:49460,10.0.0.2:5000,5,154,0.991,68,0,0,290
5.513764,10.0.0.1:49460,10.0.0.2:5000,4,153,0.897,68,0,0,290
5.513886,10.0.0.1:49460,10.0.0.2:5000,4,153,0.901,68,0,0,290
5.522372,10.0.0.1:49460,10.0.0.2:5000,4,153,0.706,68,0,0,290
